axs_event_id,event_url,source_sheets
1400470,https://www.axs.com/events/1400470/the-red-clay-strays-tickets,Pechanga Arena|Specs
1401347,https://www.axs.com/events/1401347/teddy-swims-tickets,Pechanga Arena|Specs
1402194,https://www.axs.com/events/1402194/juneteenth-for-the-people-tickets,Forest Hills Stadium
1403516,https://www.axs.com/events/1403516/the-red-clay-strays-tickets,Van Andel Arena
1404518,https://www.axs.com/events/1404518/bob-dylan-tickets,Forest Hills Stadium
1405888,https://www.axs.com/events/1405888/sombr-tickets,Pechanga Arena|Specs
1407661,https://www.axs.com/events/1407661/the-strokes-reality-awaits-north-america-tickets,Red Rock Amp
1407666,https://www.axs.com/events/1407666/the-strokes-reality-awaits-north-america-tickets,Red Rock Amp
1408904,https://www.axs.com/events/1408904/teddy-swims-tickets,T-Mobile Arena
1409200,https://www.axs.com/events/1409200/teddy-swims-tickets&skin=tmobilecenter&tags=tmobilecenterweb,Specs|T-Mobile Center
1409209,https://www.axs.com/events/1409209/erykah-badu-tickets,Forest Hills Stadium
1413462,https://www.axs.com/events/1413462/andrea-gibson-love-letter-from-the-afterlife-tickets,Red Rock Amp
1413987,https://www.axs.com/events/1413987/foster-the-people-tickets,Forest Hills Stadium
1415119,https://www.axs.com/events/1415119/an-evening-with-david-byrne-tickets,Forest Hills Stadium
1416004,https://www.axs.com/events/1416004/the-hayley-williams-show-tickets,Forest Hills Stadium
1418825,https://www.axs.com/events/1418825/olivia-rodrigo-tickets,T-Mobile Arena
1418826,https://www.axs.com/events/1418826/olivia-rodrigo-tickets,T-Mobile Arena
1420218,https://www.axs.com/events/1420218/kacey-musgraves-tickets,Specs|Target Center
1422991,https://www.axs.com/events/1422991/christmas-together-with-amy-grant-michael-w-smith-and-cece-winans-tickets,T-Mobile Center
1423216,https://www.axs.com/events/1423216/elevation-worship-steven-furtick-fall-tour-2026-tickets,Specs|T-Mobile Center
1423220,https://www.axs.com/events/1423220/kacey-musgraves-tickets,Specs|T-Mobile Center
1425493,https://www.axs.com/events/1425493/wooli-tickets,Red Rock Amp
1427071,https://www.axs.com/events/1427071/kacey-musgraves-tickets,Crypto.com Arena
1428055,https://www.axs.com/events/1428055/geese-tickets,Forest Hills Stadium
1433187,https://www.axs.com/events/1433187/journey-tickets,MGM Grand Arena|Specs
1433433,https://www.axs.com/events/1433433/katseye-tickets,MGM Grand Arena
1434592,https://www.axs.com/events/1434592/the-hayley-williams-show-tickets,Forest Hills Stadium
1436263,https://www.axs.com/events/1436263/mercyme-tickets,T-Mobile Center
1437222,https://www.axs.com/events/1437222/mercyme-tickets,Specs|Target Center
1438485,https://www.axs.com/events/1438485/xg-tickets,Crypto.com Arena
1445907,https://www.axs.com/events/1445907/le-sserafim-tickets,Crypto.com Arena
1449706,https://www.axs.com/events/1449706/the-red-clay-strays-tickets,MGM Grand Arena
1449710,https://www.axs.com/events/1449710/the-smashing-pumpkins-tickets,MGM Grand Arena|Specs
1247252,https://www.axs.com/events/1247252/the-avett-brothers-tickets,Red Rocks (redrocksonline.com)
1287812,https://www.axs.com/events/1287812/kaleo-tickets,Red Rocks (redrocksonline.com)
1273581,https://www.axs.com/events/1273581/tori-amos-tickets,Red Rocks (redrocksonline.com)
1240606,https://www.axs.com/events/1240606/joe-bonamassa-tickets,Red Rocks (redrocksonline.com)
841147,https://www.axs.com/events/841147/ray-lamontagne-tickets,Red Rocks (redrocksonline.com)
1240795,https://www.axs.com/events/1240795/mana-tickets,Red Rocks (redrocksonline.com)
1240807,https://www.axs.com/events/1240807/mana-tickets,Red Rocks (redrocksonline.com)
